source_old,province,year,month,rows_old,temp_value_sum_old,temp_value_count_old,temp_sum_old,temp_missing_old,dew_value_sum_old,dew_value_count_old,dew_sum_old,dew_missing_old,humidity_value_sum_old,humidity_value_count_old,humidity_sum_old,humidity_missing_old,wspd_value_sum_old,wspd_value_count_old,wspd_sum_old,wspd_missing_old,wgust_value_sum_old,wgust_value_count_old,wgust_sum_old,wgust_missing_old,wdir_value_sum_old,wdir_value_count_old,wdir_sum_old,wdir_missing_old,precip_value_sum_old,precip_value_count_old,precip_sum_old,precip_missing_old,cloudcover_value_sum_old,cloudcover_value_count_old,cloudcover_sum_old,cloudcover_missing_old,sealevelpressure_value_sum_old,sealevelpressure_value_count_old,sealevelpressure_sum_old,sealevelpressure_missing_old,temp_mean_old,dew_mean_old,humidity_mean_old,wspd_mean_old,wgust_mean_old,wdir_mean_old,precip_mean_old,cloudcover_mean_old,sealevelpressure_mean_old,source_updated,rows_updated,temp_value_sum_updated,temp_value_count_updated,temp_sum_updated,temp_missing_updated,dew_value_sum_updated,dew_value_count_updated,dew_sum_updated,dew_missing_updated,humidity_value_sum_updated,humidity_value_count_updated,humidity_sum_updated,humidity_missing_updated,wspd_value_sum_updated,wspd_value_count_updated,wspd_sum_updated,wspd_missing_updated,wgust_value_sum_updated,wgust_value_count_updated,wgust_sum_updated,wgust_missing_updated,wdir_value_sum_updated,wdir_value_count_updated,wdir_sum_updated,wdir_missing_updated,precip_value_sum_updated,precip_value_count_updated,precip_sum_updated,precip_missing_updated,cloudcover_value_sum_updated,cloudcover_value_count_updated,cloudcover_sum_updated,cloudcover_missing_updated,sealevelpressure_value_sum_updated,sealevelpressure_value_count_updated,sealevelpressure_sum_updated,sealevelpressure_missing_updated,temp_mean_updated,dew_mean_updated,humidity_mean_updated,wspd_mean_updated,wgust_mean_updated,wdir_mean_updated,precip_mean_updated,cloudcover_mean_updated,sealevelpressure_mean_updated,_merge,row_diff,temp_mean_abs_diff,dew_mean_abs_diff,humidity_mean_abs_diff,wspd_mean_abs_diff,wgust_mean_abs_diff,wdir_mean_abs_diff,precip_mean_abs_diff,cloudcover_mean_abs_diff,sealevelpressure_mean_abs_diff,any_numeric_diff
old,Songkhla,2019,12,744,19880.1,744,0,0,17413.100000000002,744,0,0,61584.78,744,0,0,7200.2,744,0,0,127.5,3,0,741,65168.0,726,0,18,228.65000000000003,744,228.65000000000003,0,37608.3,744,0,0,250857.90000000002,248,0,496,26.72056451612903,23.40470430107527,82.77524193548388,9.67768817204301,42.5,89.76308539944904,0.30732526881720434,50.54879032258065,1011.5237903225808,updated,744,19880.1,744,0,0,17413.1,744,0,0,61584.78,744,0,0,7200.200000000001,744,0,0,127.5,3,0,741,65168.0,726,0,18,228.64999999999998,744,228.64999999999998,0,37608.299999999996,744,0,0,250857.9,248,0,496,26.72056451612903,23.404704301075267,82.77524193548388,9.677688172043013,42.5,89.76308539944904,0.3073252688172043,50.548790322580636,1011.5237903225806,both,0,0.0,3.552713678800501e-15,0.0,1.7763568394002505e-15,0.0,0.0,5.551115123125783e-17,1.4210854715202004e-14,2.2737367544323206e-13,False
old,Suphan Buri,2019,12,740,6425.9,248,0,492,4505.1,248,0,492,15972.66,248,0,492,559.2,248,0,492,0.0,0,0,740,33197.0,232,0,508,0.0,740,0.0,0,8908.7,248,0,492,251348.3,248,0,492,25.910887096774193,18.165725806451615,64.4058870967742,2.2548387096774194,,143.0905172413793,0.0,35.92217741935484,1013.5012096774193,updated,740,6425.9,248,0,492,4505.1,248,0,492,15972.660000000002,248,0,492,559.1999999999999,248,0,492,0.0,0,0,740,33197.0,232,0,508,0.0,740,0.0,0,8908.699999999999,248,0,492,251348.3,248,0,492,25.910887096774193,18.165725806451615,64.4058870967742,2.254838709677419,,143.0905172413793,0.0,35.92217741935483,1013.5012096774193,both,0,0.0,0.0,0.0,4.440892098500626e-16,,0.0,0.0,7.105427357601002e-15,0.0,False
old,Amnat Charoen,2020,1,744,18693.5,742,0,2,12988.099999999999,742,0,2,48325.59,742,0,2,4757.4,742,0,2,0.0,0,0,744,49704.0,720,0,24,2.6999999999999997,744,2.6999999999999997,0,12907.400000000001,737,0,7,247250.5,244,0,500,25.193396226415093,17.504177897574124,65.12882749326145,6.411590296495956,,69.03333333333333,0.003629032258064516,17.513432835820897,1013.3217213114754,updated,744,18693.5,742,0,2,12988.1,742,0,2,48325.59,742,0,2,4757.4,742,0,2,0.0,0,0,744,49704.0,720,0,24,2.7,744,2.7,0,12907.400000000001,737,0,7,247250.5,244,0,500,25.193396226415093,17.504177897574124,65.12882749326145,6.411590296495956,,69.03333333333333,0.0036290322580645163,17.513432835820897,1013.3217213114754,both,0,0.0,0.0,0.0,0.0,,0.0,4.336808689942018e-19,0.0,0.0,False
old,Chai Nat,2020,1,740,6752.1,244,0,496,4857.200000000001,244,0,496,16048.81,244,0,496,650.3,244,0,496,0.0,0,0,740,32748.0,198,0,542,0.0,740,0.0,0,11470.1,244,0,496,246961.1,244,0,496,27.67254098360656,19.906557377049182,65.77381147540983,2.6651639344262295,,165.3939393939394,0.0,47.00860655737705,1012.135655737705,updated,740,6752.1,244,0,496,4857.2,244,0,496,16048.810000000001,244,0,496,650.3,244,0,496,0.0,0,0,740,32748.0,198,0,542,0.0,740,0.0,0,11470.099999999999,244,0,496,246961.1,244,0,496,27.67254098360656,19.90655737704918,65.77381147540984,2.6651639344262295,,165.3939393939394,0.0,47.00860655737704,1012.135655737705,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,0.0,,0.0,0.0,7.105427357601002e-15,0.0,False
old,Chiang Mai,2020,1,744,17217.1,744,0,0,10828.599999999999,744,0,0,46644.380000000005,744,0,0,2152.7000000000003,744,0,0,0.0,0,0,744,55953.0,625,0,119,0.0,744,0.0,0,10363.400000000001,738,0,6,247198.0,244,0,500,23.141263440860214,14.554569892473117,62.694059139784954,2.8934139784946242,,89.5248,0.0,14.042547425474257,1013.1065573770492,updated,744,17217.1,744,0,0,10828.599999999999,744,0,0,46644.38,744,0,0,2152.7,744,0,0,0.0,0,0,744,55953.0,625,0,119,0.0,744,0.0,0,10363.400000000001,738,0,6,247198.0,244,0,500,23.141263440860214,14.554569892473117,62.69405913978494,2.8934139784946233,,89.5248,0.0,14.042547425474257,1013.1065573770492,both,0,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2020,1,742,15526.1,554,0,188,10014.3,554,0,188,31798.79,554,0,188,3995.2,554,0,188,72.4,2,0,740,41145.0,423,0,319,0.0,742,0.0,0,10542.5,554,0,188,248041.6,245,0,497,28.025451263537906,18.076353790613716,57.398537906137186,7.211552346570397,36.2,97.26950354609929,0.0,19.029783393501805,1012.414693877551,updated,742,15526.1,554,0,188,10014.3,554,0,188,31798.79,554,0,188,3995.2,554,0,188,72.4,2,0,740,41145.0,423,0,319,0.0,742,0.0,0,10542.5,554,0,188,248041.6,245,0,497,28.025451263537906,18.076353790613716,57.398537906137186,7.211552346570397,36.2,97.26950354609929,0.0,19.029783393501805,1012.414693877551,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Songkhla,2020,1,744,20352.0,743,0,1,17275.4,743,0,1,58772.68000000001,743,0,1,7438.6,743,0,1,382.6,9,0,735,67747.0,724,0,20,9.28,744,9.28,0,28915.0,743,0,1,249876.0,247,0,497,27.391655450874833,23.250874831763124,79.10185733512787,10.011574697173621,42.51111111111111,93.5732044198895,0.012473118279569892,38.91655450874832,1011.6437246963562,updated,744,20352.0,743,0,1,17275.4,743,0,1,58772.68,743,0,1,7438.6,743,0,1,382.6,9,0,735,67747.0,724,0,20,9.28,744,9.28,0,28915.0,743,0,1,249876.0,247,0,497,27.391655450874833,23.250874831763124,79.10185733512786,10.011574697173621,42.51111111111111,93.5732044198895,0.012473118279569892,38.91655450874832,1011.6437246963562,both,0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Suphan Buri,2020,1,740,6866.6,245,0,495,5309.6,245,0,495,17362.239999999998,245,0,495,311.0,245,0,495,0.0,0,0,740,37844.0,217,0,523,0.0,740,0.0,0,10095.1,245,0,495,247918.0,245,0,495,28.026938775510207,21.67183673469388,70.86628571428571,1.2693877551020407,,174.3963133640553,0.0,41.20448979591837,1011.9102040816326,updated,740,6866.6,245,0,495,5309.599999999999,245,0,495,17362.239999999998,245,0,495,311.0,245,0,495,0.0,0,0,740,37844.0,217,0,523,0.0,740,0.0,0,10095.1,245,0,495,247918.0,245,0,495,28.026938775510207,21.671836734693876,70.86628571428571,1.2693877551020407,,174.3963133640553,0.0,41.20448979591837,1011.9102040816326,both,0,0.0,3.552713678800501e-15,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2020,4,720,21085.0,717,0,3,15255.899999999998,717,0,3,45689.51,717,0,3,5147.4,717,0,3,183.5,4,0,716,78524.0,674,0,46,95.97,720,95.97,0,23179.4,716,0,4,242593.8,240,0,480,29.407252440725244,21.277405857740582,63.7231659693166,7.179079497907949,45.875,116.50445103857567,0.13329166666666667,32.37346368715084,1010.8075,updated,720,21085.0,717,0,3,15255.9,717,0,3,45689.51,717,0,3,5147.4,717,0,3,183.5,4,0,716,78524.0,674,0,46,95.97,720,95.97,0,23179.399999999998,716,0,4,242593.8,240,0,480,29.407252440725244,21.277405857740586,63.7231659693166,7.179079497907949,45.875,116.50445103857567,0.13329166666666667,32.37346368715083,1010.8075,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,False
old,Chai Nat,2020,4,716,7695.3,240,0,476,5366.5,240,0,476,14304.509999999998,240,0,476,1545.6000000000001,240,0,476,0.0,0,0,716,39311.0,237,0,479,96.32,716,96.32,0,13631.5,240,0,476,242371.2,240,0,476,32.06375,22.360416666666666,59.602124999999994,6.44,,165.86919831223628,0.13452513966480445,56.797916666666666,1009.88,updated,716,7695.3,240,0,476,5366.5,240,0,476,14304.51,240,0,476,1545.6,240,0,476,0.0,0,0,716,39311.0,237,0,479,96.32,716,96.32,0,13631.5,240,0,476,242371.2,240,0,476,32.06375,22.360416666666666,59.602125,6.4399999999999995,,165.86919831223628,0.13452513966480445,56.797916666666666,1009.88,both,0,0.0,0.0,7.105427357601002e-15,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2020,4,720,21888.9,720,0,0,11831.8,720,0,0,34016.75,720,0,0,5257.8,720,0,0,0.0,0,0,720,96762.0,559,0,161,80.27000000000001,720,80.27000000000001,0,19630.399999999998,716,0,4,242120.9,240,0,480,30.40125,16.433055555555555,47.24548611111111,7.3025,,173.09838998211092,0.11148611111111112,27.41675977653631,1008.8370833333333,updated,720,21888.9,720,0,0,11831.8,720,0,0,34016.75,720,0,0,5257.8,720,0,0,0.0,0,0,720,96762.0,559,0,161,80.27,720,80.27,0,19630.4,716,0,4,242120.9,240,0,480,30.40125,16.433055555555555,47.24548611111111,7.3025,,173.09838998211092,0.1114861111111111,27.416759776536313,1008.8370833333333,both,0,0.0,0.0,0.0,0.0,,0.0,1.3877787807814457e-17,3.552713678800501e-15,0.0,False
old,Nakhon Ratchasima,2020,4,716,13095.5,422,0,294,9502.5,422,0,294,26618.120000000003,422,0,294,3000.2,422,0,294,0.0,0,0,716,51645.0,336,0,380,142.53,716,142.53,0,17837.8,421,0,295,242415.7,240,0,476,31.031990521327014,22.517772511848342,63.07611374407583,7.109478672985782,,153.70535714285714,0.19906424581005586,42.37007125890736,1010.0654166666667,updated,716,13095.5,422,0,294,9502.5,422,0,294,26618.120000000003,422,0,294,3000.2,422,0,294,0.0,0,0,716,51645.0,336,0,380,142.53,716,142.53,0,17837.8,421,0,295,242415.7,240,0,476,31.031990521327014,22.517772511848342,63.07611374407583,7.109478672985782,,153.70535714285714,0.19906424581005586,42.37007125890736,1010.0654166666667,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Songkhla,2020,4,720,20928.5,719,0,1,17822.3,719,0,1,56626.369999999995,719,0,1,5955.3,719,0,1,176.5,5,0,715,64814.0,700,0,20,196.47,720,196.47,0,31618.199999999997,719,0,1,242425.5,240,0,480,29.10778859527121,24.78762169680111,78.75712100139081,8.282753824756607,35.3,92.59142857142857,0.272875,43.97524339360222,1010.10625,updated,720,20928.5,719,0,1,17822.3,719,0,1,56626.37,719,0,1,5955.299999999999,719,0,1,176.5,5,0,715,64814.0,700,0,20,196.46999999999997,720,196.46999999999997,0,31618.2,719,0,1,242425.5,240,0,480,29.10778859527121,24.78762169680111,78.75712100139083,8.282753824756606,35.3,92.59142857142857,0.272875,43.97524339360223,1010.10625,both,0,0.0,0.0,1.4210854715202004e-14,1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,False
old,Suphan Buri,2020,4,716,7534.200000000001,240,0,476,5750.6,240,0,476,16141.909999999998,240,0,476,769.9,240,0,476,0.0,0,0,716,40072.0,236,0,480,137.95999999999998,716,137.95999999999998,0,13623.9,240,0,476,242372.80000000002,240,0,476,31.392500000000002,23.960833333333333,67.25795833333332,3.2079166666666667,,169.79661016949152,0.19268156424581004,56.76625,1009.8866666666668,updated,716,7534.2,240,0,476,5750.6,240,0,476,16141.91,240,0,476,769.9000000000001,240,0,476,0.0,0,0,716,40072.0,236,0,480,137.95999999999998,716,137.95999999999998,0,13623.899999999998,240,0,476,242372.8,240,0,476,31.3925,23.960833333333333,67.25795833333333,3.207916666666667,,169.79661016949152,0.19268156424581004,56.76624999999999,1009.8866666666667,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,4.440892098500626e-16,,0.0,0.0,7.105427357601002e-15,1.1368683772161603e-13,False
old,Amnat Charoen,2020,8,744,20400.8,743,0,1,18379.9,743,0,1,64069.24,743,0,1,4032.2,743,0,1,38.9,1,0,743,115422.0,655,0,89,515.47,744,515.47,0,40917.3,743,0,1,249522.0,248,0,496,27.457335127860027,24.73741588156124,86.23047106325706,5.426917900403768,38.9,176.21679389312976,0.6928360215053764,55.07039030955586,1006.1370967741935,updated,744,20400.8,743,0,1,18379.899999999998,743,0,1,64069.24,743,0,1,4032.2,743,0,1,38.9,1,0,743,115422.0,655,0,89,515.47,744,515.47,0,40917.3,743,0,1,249522.0,248,0,496,27.457335127860027,24.737415881561237,86.23047106325706,5.426917900403768,38.9,176.21679389312976,0.6928360215053764,55.07039030955586,1006.1370967741935,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Chai Nat,2020,8,740,7204.6,248,0,492,5945.6,248,0,492,18778.9,248,0,492,1108.3999999999999,248,0,492,0.0,0,0,740,43460.0,232,0,508,245.5,740,245.5,0,19910.300000000003,248,0,492,249467.0,248,0,492,29.050806451612903,23.9741935483871,75.72137096774195,4.469354838709677,,187.32758620689654,0.33175675675675675,80.2834677419355,1005.9153225806451,updated,740,7204.6,248,0,492,5945.6,248,0,492,18778.9,248,0,492,1108.4,248,0,492,0.0,0,0,740,43460.0,232,0,508,245.5,740,245.5,0,19910.300000000003,248,0,492,249467.0,248,0,492,29.050806451612903,23.9741935483871,75.72137096774195,4.469354838709678,,187.32758620689654,0.33175675675675675,80.2834677419355,1005.9153225806451,both,0,0.0,0.0,0.0,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2020,8,743,20147.6,743,0,0,17608.399999999998,743,0,0,61371.33,743,0,0,4102.1,743,0,0,136.8,3,0,740,96680.0,524,0,219,531.4899999999999,743,531.4899999999999,0,49740.0,743,0,0,249230.09999999998,248,0,495,27.116554508748315,23.699057873485867,82.59936742934052,5.52099596231494,45.6,184.50381679389312,0.715329744279946,66.94481830417227,1004.9600806451612,updated,743,20147.600000000002,743,0,0,17608.4,743,0,0,61371.33,743,0,0,4102.1,743,0,0,136.8,3,0,740,96680.0,524,0,219,531.49,743,531.49,0,49740.0,743,0,0,249230.1,248,0,495,27.11655450874832,23.69905787348587,82.59936742934052,5.52099596231494,45.6,184.50381679389312,0.7153297442799462,66.94481830417227,1004.9600806451613,both,0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.1368683772161603e-13,False
old,Nakhon Ratchasima,2020,8,741,14795.0,521,0,220,12802.0,521,0,220,42164.44,521,0,220,4432.1,521,0,220,182.1,4,0,737,103763.0,467,0,274,320.5,741,320.5,0,31461.4,521,0,220,249439.4,248,0,493,28.39731285988484,24.571976967370443,80.92982725527831,8.506909788867564,45.525,222.19057815845824,0.432523616734143,60.38656429942419,1005.8040322580645,updated,741,14795.0,521,0,220,12802.0,521,0,220,42164.44,521,0,220,4432.1,521,0,220,182.1,4,0,737,103763.0,467,0,274,320.5,741,320.5,0,31461.399999999998,521,0,220,249439.4,248,0,493,28.39731285988484,24.571976967370443,80.92982725527831,8.506909788867564,45.525,222.19057815845824,0.432523616734143,60.38656429942418,1005.8040322580645,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,False
old,Songkhla,2020,8,743,20807.1,743,0,0,18471.9,743,0,0,62830.88999999999,743,0,0,4505.3,743,0,0,35.3,1,0,742,121104.0,655,0,88,329.56,743,329.56,0,40683.7,743,0,0,250031.09999999998,248,0,495,28.00417227456258,24.861238223418574,84.56378196500673,6.063660834454913,35.3,184.89160305343512,0.44355316285329743,54.75598923283984,1008.1899193548386,updated,743,20807.100000000002,743,0,0,18471.9,743,0,0,62830.89,743,0,0,4505.299999999999,743,0,0,35.3,1,0,742,121104.0,655,0,88,329.56000000000006,743,329.56000000000006,0,40683.7,743,0,0,250031.09999999998,248,0,495,28.00417227456259,24.861238223418574,84.56378196500673,6.063660834454912,35.3,184.89160305343512,0.44355316285329754,54.75598923283984,1008.1899193548386,both,0,7.105427357601002e-15,0.0,0.0,8.881784197001252e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,False
old,Suphan Buri,2020,8,740,7274.6,248,0,492,5969.799999999999,248,0,492,18571.92,248,0,492,767.9000000000001,248,0,492,0.0,0,0,740,48802.0,237,0,503,167.95000000000002,740,167.95000000000002,0,20788.1,248,0,492,249494.6,248,0,492,29.333064516129035,24.071774193548386,74.88677419354838,3.0963709677419358,,205.915611814346,0.22695945945945947,83.82298387096773,1006.0266129032258,updated,740,7274.599999999999,248,0,492,5969.8,248,0,492,18571.920000000002,248,0,492,767.9,248,0,492,0.0,0,0,740,48802.0,237,0,503,167.95000000000002,740,167.95000000000002,0,20788.1,248,0,492,249494.59999999998,248,0,492,29.33306451612903,24.07177419354839,74.88677419354839,3.0963709677419353,,205.915611814346,0.22695945945945947,83.82298387096773,1006.0266129032257,both,0,3.552713678800501e-15,3.552713678800501e-15,1.4210854715202004e-14,4.440892098500626e-16,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2020,12,744,17322.899999999998,744,0,0,12711.099999999999,744,0,0,51889.53,744,0,0,8737.7,744,0,0,131.29999999999998,3,0,741,39450.0,739,0,5,0.30000000000000004,744,0.30000000000000004,0,19631.0,744,0,0,251453.9,248,0,496,23.283467741935482,17.084811827956987,69.74399193548388,11.744220430107529,43.76666666666666,53.382949932341,0.00040322580645161296,26.385752688172044,1013.9270161290323,updated,744,17322.9,744,0,0,12711.1,744,0,0,51889.53,744,0,0,8737.7,744,0,0,131.3,3,0,741,39450.0,739,0,5,0.30000000000000004,744,0.30000000000000004,0,19631.0,744,0,0,251453.89999999997,248,0,496,23.283467741935485,17.08481182795699,69.74399193548388,11.744220430107529,43.76666666666667,53.382949932341,0.00040322580645161296,26.385752688172044,1013.9270161290322,both,0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Chai Nat,2020,12,740,6317.3,248,0,492,4528.1,248,0,492,16475.61,248,0,492,792.2,248,0,492,0.0,0,0,740,29355.0,229,0,511,3.0,740,3.0,0,11800.3,248,0,492,251150.4,248,0,492,25.47298387096774,18.258467741935487,66.43391129032258,3.1943548387096774,,128.1877729257642,0.004054054054054054,47.581854838709674,1012.7032258064515,updated,740,6317.299999999999,248,0,492,4528.1,248,0,492,16475.61,248,0,492,792.2,248,0,492,0.0,0,0,740,29355.0,229,0,511,3.0,740,3.0,0,11800.3,248,0,492,251150.4,248,0,492,25.472983870967738,18.258467741935487,66.43391129032258,3.1943548387096774,,128.1877729257642,0.004054054054054054,47.581854838709674,1012.7032258064515,both,0,3.552713678800501e-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2020,12,744,16776.4,744,0,0,11760.7,744,0,0,50964.299999999996,744,0,0,3203.3,744,0,0,0.0,0,0,744,68301.0,434,0,310,0.0,744,0.0,0,15943.599999999999,744,0,0,251406.80000000002,248,0,496,22.548924731182797,15.80739247311828,68.50040322580645,4.305510752688172,,157.37557603686636,0.0,21.429569892473115,1013.7370967741937,updated,744,16776.4,744,0,0,11760.699999999999,744,0,0,50964.3,744,0,0,3203.3,744,0,0,0.0,0,0,744,68301.0,434,0,310,0.0,744,0.0,0,15943.6,744,0,0,251406.8,248,0,496,22.548924731182797,15.807392473118279,68.50040322580645,4.305510752688172,,157.37557603686636,0.0,21.42956989247312,1013.7370967741934,both,0,0.0,1.7763568394002505e-15,0.0,0.0,,0.0,0.0,3.552713678800501e-15,2.2737367544323206e-13,False
old,Nakhon Ratchasima,2020,12,742,12987.9,530,0,212,9956.2,530,0,212,38198.67,530,0,212,4999.4,530,0,212,78.1,2,0,740,45174.0,469,0,273,0.2,742,0.2,0,15703.400000000001,530,0,212,251298.09999999998,248,0,494,24.505471698113208,18.785283018867926,72.07296226415095,9.432830188679244,39.05,96.31982942430703,0.00026954177897574127,29.629056603773588,1013.2987903225805,updated,742,12987.9,530,0,212,9956.2,530,0,212,38198.67,530,0,212,4999.4,530,0,212,78.1,2,0,740,45174.0,469,0,273,0.2,742,0.2,0,15703.400000000001,530,0,212,251298.09999999998,248,0,494,24.505471698113208,18.785283018867926,72.07296226415095,9.432830188679244,39.05,96.31982942430703,0.00026954177897574127,29.629056603773588,1013.2987903225805,both,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Songkhla,2020,12,744,19469.5,744,0,0,18013.9,744,0,0,66896.34999999999,744,0,0,3952.6000000000004,744,0,0,42.5,1,0,743,65109.0,699,0,45,799.02,744,799.02,0,53160.30000000001,744,0,0,250499.6,248,0,496,26.168682795698924,24.2122311827957,89.91444892473118,5.312634408602151,42.5,93.14592274678111,1.0739516129032258,71.45201612903227,1010.0790322580646,updated,744,19469.5,744,0,0,18013.899999999998,744,0,0,66896.35,744,0,0,3952.6,744,0,0,42.5,1,0,743,65109.0,699,0,45,799.02,744,799.02,0,53160.3,744,0,0,250499.6,248,0,496,26.168682795698924,24.212231182795698,89.91444892473119,5.31263440860215,42.5,93.14592274678111,1.0739516129032258,71.45201612903226,1010.0790322580646,both,0,0.0,3.552713678800501e-15,1.4210854715202004e-14,8.881784197001252e-16,0.0,0.0,0.0,1.4210854715202004e-14,0.0,False
old,Suphan Buri,2020,12,740,6431.1,248,0,492,4777.1,248,0,492,16907.260000000002,248,0,492,1158.7999999999997,248,0,492,0.0,0,0,740,27917.0,232,0,508,3.0,740,3.0,0,12035.5,248,0,492,251053.7,248,0,492,25.93185483870968,19.262500000000003,68.17443548387098,4.672580645161289,,120.33189655172414,0.004054054054054054,48.53024193548387,1012.3133064516129,updated,740,6431.099999999999,248,0,492,4777.1,248,0,492,16907.26,248,0,492,1158.8000000000002,248,0,492,0.0,0,0,740,27917.0,232,0,508,3.0,740,3.0,0,12035.5,248,0,492,251053.69999999998,248,0,492,25.931854838709675,19.262500000000003,68.17443548387097,4.6725806451612915,,120.33189655172414,0.004054054054054054,48.53024193548387,1012.3133064516128,both,0,3.552713678800501e-15,0.0,1.4210854715202004e-14,2.6645352591003757e-15,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2021,1,744,16110.199999999999,743,0,1,10636.599999999999,743,0,1,48660.729999999996,743,0,1,7090.4,743,0,1,142.8,3,0,741,45137.0,732,0,12,0.0,744,0.0,0,13842.8,743,0,1,253636.8,250,0,494,21.682637954239567,14.315746971736203,65.49223418573351,9.54293405114401,47.6,61.66256830601093,0.0,18.63095558546433,1014.5472,updated,744,16110.199999999997,743,0,1,10636.6,743,0,1,48660.729999999996,743,0,1,7090.4,743,0,1,142.8,3,0,741,45137.0,732,0,12,0.0,744,0.0,0,13842.8,743,0,1,253636.8,250,0,494,21.682637954239567,14.315746971736205,65.49223418573351,9.54293405114401,47.6,61.66256830601093,0.0,18.63095558546433,1014.5472,both,0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
old,Chai Nat,2021,1,740,6024.3,250,0,490,3999.5,250,0,490,15810.970000000001,250,0,490,793.8,250,0,490,0.0,0,0,740,30580.0,223,0,517,0.0,740,0.0,0,8674.0,250,0,490,253229.3,250,0,490,24.0972,15.998,63.243880000000004,3.1752,,137.13004484304932,0.0,34.696,1012.9172,updated,740,6024.3,250,0,490,3999.5,250,0,490,15810.970000000001,250,0,490,793.8,250,0,490,0.0,0,0,740,30580.0,223,0,517,0.0,740,0.0,0,8674.0,250,0,490,253229.3,250,0,490,24.0972,15.998,63.243880000000004,3.1752,,137.13004484304932,0.0,34.696,1012.9172,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Chiang Mai,2021,1,744,16646.6,744,0,0,11208.6,744,0,0,49134.96000000001,744,0,0,3567.5,744,0,0,0.0,0,0,744,67712.0,444,0,300,23.24,744,23.24,0,21087.7,744,0,0,253297.4,250,0,494,22.374462365591395,15.065322580645162,66.04161290322581,4.79502688172043,,152.5045045045045,0.031236559139784945,28.343682795698925,1013.1895999999999,updated,744,16646.6,744,0,0,11208.599999999999,744,0,0,49134.96,744,0,0,3567.5,744,0,0,0.0,0,0,744,67712.0,444,0,300,23.24,744,23.24,0,21087.7,744,0,0,253297.40000000002,250,0,494,22.374462365591395,15.065322580645159,66.04161290322581,4.79502688172043,,152.5045045045045,0.031236559139784945,28.343682795698925,1013.1896,both,0,0.0,3.552713678800501e-15,0.0,0.0,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Nakhon Ratchasima,2021,1,742,12542.9,534,0,208,9471.0,534,0,208,38489.899999999994,534,0,208,4345.8,534,0,208,0.0,0,0,742,42938.0,431,0,311,0.0,742,0.0,0,8850.4,532,0,210,253434.0,250,0,492,23.488576779026218,17.735955056179776,72.07846441947565,8.138202247191012,,99.62412993039443,0.0,16.63609022556391,1013.736,updated,742,12542.9,534,0,208,9471.0,534,0,208,38489.899999999994,534,0,208,4345.8,534,0,208,0.0,0,0,742,42938.0,431,0,311,0.0,742,0.0,0,8850.4,532,0,210,253434.0,250,0,492,23.488576779026218,17.735955056179776,72.07846441947565,8.138202247191012,,99.62412993039443,0.0,16.63609022556391,1013.736,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
